date,value,region,vintage
2038-07,67.02,QLD,August_24
2038-08,71.6,QLD,August_24
2038-09,37.0,QLD,August_24
2038-10,31.37,QLD,August_24
2038-11,43.22,QLD,August_24
2038-12,56.35,QLD,August_24
2039-01,98.33,QLD,August_24
2039-02,83.79,QLD,August_24
2039-03,111.57,QLD,August_24
2039-04,80.07,QLD,August_24
2039-05,83.39,QLD,August_24
2039-06,96.16,QLD,August_24
2039-07,66.09,QLD,August_24
2039-08,63.94,QLD,August_24
2039-09,33.27,QLD,August_24
2039-10,26.61,QLD,August_24
2039-11,35.72,QLD,August_24
2039-12,46.11,QLD,August_24
2040-01,84.84,QLD,August_24
2040-02,75.69,QLD,August_24
2040-03,110.68,QLD,August_24
2040-04,72.18,QLD,August_24
2040-05,81.34,QLD,August_24
2040-06,101.42,QLD,August_24
2040-07,66.94,QLD,August_24
2040-08,62.73,QLD,August_24
2040-09,34.59,QLD,August_24
2040-10,25.34,QLD,August_24
2040-11,34.27,QLD,August_24
2040-12,72.14,QLD,August_24
2041-01,96.93,QLD,August_24
2041-02,80.42,QLD,August_24
2041-03,105.09,QLD,August_24
2041-04,72.46,QLD,August_24
2041-05,78.58,QLD,August_24
2041-06,98.25,QLD,August_24
2041-07,79.81,QLD,August_24
2041-08,62.21,QLD,August_24
2041-09,35.0,QLD,August_24
2041-10,26.36,QLD,August_24
2041-11,38.28,QLD,August_24
2041-12,50.47,QLD,August_24
2042-01,86.53,QLD,August_24
2042-02,67.39,QLD,August_24
2042-03,104.69,QLD,August_24
2042-04,74.3,QLD,August_24
2042-05,78.99,QLD,August_24
2042-06,94.88,QLD,August_24
2042-07,58.04,QLD,August_24
2042-08,60.92,QLD,August_24
2042-09,40.95,QLD,August_24
2042-10,27.33,QLD,August_24
2042-11,39.96,QLD,August_24
2042-12,54.9,QLD,August_24
2043-01,86.97,QLD,August_24
2043-02,64.77,QLD,August_24
2043-03,96.46,QLD,August_24
2043-04,71.86,QLD,August_24
2043-05,75.54,QLD,August_24
2043-06,87.8,QLD,August_24
2043-07,58.01,QLD,August_24
2043-08,55.98,QLD,August_24
2043-09,37.77,QLD,August_24
2043-10,24.39,QLD,August_24
2043-11,35.1,QLD,August_24
2043-12,45.87,QLD,August_24
2044-01,80.88,QLD,August_24
2044-02,65.04,QLD,August_24
2044-03,94.92,QLD,August_24
2044-04,67.29,QLD,August_24
2044-05,74.93,QLD,August_24
2044-06,89.39,QLD,August_24
2044-07,56.87,QLD,August_24
2044-08,55.75,QLD,August_24
2044-09,33.36,QLD,August_24
2044-10,24.52,QLD,August_24
2044-11,36.78,QLD,August_24
2044-12,48.63,QLD,August_24
2045-01,79.6,QLD,August_24
2045-02,63.85,QLD,August_24
2045-03,96.51,QLD,August_24
2045-04,64.88,QLD,August_24
2045-05,70.97,QLD,August_24
2045-06,92.22,QLD,August_24
2045-07,58.34,QLD,August_24
2045-08,56.9,QLD,August_24
2045-09,34.11,QLD,August_24
2045-10,27.13,QLD,August_24
2045-11,36.5,QLD,August_24
2045-12,45.09,QLD,August_24
2046-01,98.16,QLD,August_24
2046-02,73.11,QLD,August_24
2046-03,95.06,QLD,August_24
2046-04,65.23,QLD,August_24
2046-05,72.95,QLD,August_24
2046-06,88.61,QLD,August_24
2046-07,59.5,QLD,August_24
2046-08,57.99,QLD,August_24
2046-09,32.76,QLD,August_24
2046-10,25.19,QLD,August_24
2046-11,38.15,QLD,August_24
2046-12,52.66,QLD,August_24
2047-01,79.86,QLD,August_24
2047-02,64.02,QLD,August_24
2047-03,95.51,QLD,August_24
2047-04,70.34,QLD,August_24
2047-05,73.43,QLD,August_24
2047-06,94.2,QLD,August_24
2047-07,56.67,QLD,August_24
2047-08,56.1,QLD,August_24
2047-09,37.64,QLD,August_24
2047-10,24.52,QLD,August_24
2047-11,34.86,QLD,August_24
2047-12,41.21,QLD,August_24
2048-01,76.32,QLD,August_24
2048-02,60.35,QLD,August_24
2048-03,91.09,QLD,August_24
2048-04,64.81,QLD,August_24
2048-05,76.23,QLD,August_24
2048-06,87.84,QLD,August_24
2048-07,57.86,QLD,August_24
2048-08,54.66,QLD,August_24
2048-09,31.84,QLD,August_24
2048-10,24.68,QLD,August_24
2048-11,35.69,QLD,August_24
2048-12,43.5,QLD,August_24
2049-01,75.82,QLD,August_24
2049-02,60.58,QLD,August_24
2049-03,94.3,QLD,August_24
2049-04,63.37,QLD,August_24
2049-05,72.64,QLD,August_24
2049-06,89.84,QLD,August_24
2049-07,64.9,QLD,August_24
2049-08,62.76,QLD,August_24
2049-09,30.16,QLD,August_24
2049-10,22.39,QLD,August_24
2049-11,31.49,QLD,August_24
2049-12,44.28,QLD,August_24
2050-01,75.86,QLD,August_24
2050-02,63.81,QLD,August_24
2050-03,95.49,QLD,August_24
2050-04,72.2,QLD,August_24
2050-05,82.51,QLD,August_24
2050-06,96.08,QLD,August_24
2050-07,62.68,QLD,August_24
2050-08,63.62,QLD,August_24
2050-09,30.29,QLD,August_24
2050-10,23.47,QLD,August_24
2050-11,31.24,QLD,August_24
2050-12,39.92,QLD,August_24
2051-01,84.02,QLD,August_24
2051-02,63.39,QLD,August_24
2051-03,96.04,QLD,August_24
2051-04,67.67,QLD,August_24
2051-05,82.11,QLD,August_24
2051-06,92.78,QLD,August_24
2051-07,61.11,QLD,August_24
2051-08,64.11,QLD,August_24
2051-09,28.46,QLD,August_24
2051-10,21.91,QLD,August_24
2051-11,29.52,QLD,August_24
2051-12,35.88,QLD,August_24
2052-01,75.08,QLD,August_24
2052-02,61.85,QLD,August_24
2052-03,95.29,QLD,August_24
2052-04,67.44,QLD,August_24
2052-05,84.49,QLD,August_24
2052-06,97.71,QLD,August_24
2052-07,61.87,QLD,August_24
2052-08,60.79,QLD,August_24
2052-09,30.44,QLD,August_24
2052-10,22.41,QLD,August_24
2052-11,31.12,QLD,August_24
2052-12,57.03,QLD,August_24
2053-01,76.22,QLD,August_24
2053-02,71.41,QLD,August_24
2053-03,94.06,QLD,August_24
2053-04,68.12,QLD,August_24
2053-05,82.65,QLD,August_24
2053-06,96.58,QLD,August_24
2053-07,62.95,QLD,August_24
2053-08,61.89,QLD,August_24
2053-09,29.74,QLD,August_24
2053-10,22.11,QLD,August_24
2053-11,30.48,QLD,August_24
2053-12,42.8,QLD,August_24
2054-01,71.27,QLD,August_24
2054-02,62.71,QLD,August_24
2054-03,95.4,QLD,August_24
2054-04,74.34,QLD,August_24
2054-05,83.64,QLD,August_24
2054-06,96.86,QLD,August_24
2054-07,66.06,QLD,August_24
2054-08,62.22,QLD,August_24
2054-09,30.67,QLD,August_24
2054-10,22.18,QLD,August_24
2054-11,30.93,QLD,August_24
2054-12,45.03,QLD,August_24
2055-01,72.34,QLD,August_24
2055-02,63.72,QLD,August_24
2055-03,95.99,QLD,August_24
2055-04,69.99,QLD,August_24
2055-05,92.57,QLD,August_24
2055-06,94.59,QLD,August_24
2055-07,65.67,QLD,August_24
2055-08,66.53,QLD,August_24
2055-09,29.21,QLD,August_24
2055-10,21.52,QLD,August_24
2055-11,29.38,QLD,August_24
2055-12,37.04,QLD,August_24
2056-01,71.52,QLD,August_24
2056-02,62.6,QLD,August_24
2056-03,97.59,QLD,August_24
2056-04,70.2,QLD,August_24
2056-05,87.46,QLD,August_24
2056-06,94.18,QLD,August_24
2056-07,66.96,QLD,August_24
2056-08,64.07,QLD,August_24
2056-09,32.13,QLD,August_24
2056-10,23.05,QLD,August_24
