date,value,region,vintage
2037-02,123.38,QLD,August_24
2037-03,133.75,QLD,August_24
2037-04,93.73,QLD,August_24
2037-05,120.3,QLD,August_24
2037-06,134.33,QLD,August_24
2037-07,95.83,QLD,August_24
2037-08,111.32,QLD,August_24
2037-09,84.02,QLD,August_24
2037-10,51.95,QLD,August_24
2037-11,64.36,QLD,August_24
2037-12,60.09,QLD,August_24
2038-01,103.72,QLD,August_24
2038-02,114.22,QLD,August_24
2038-03,150.24,QLD,August_24
2038-04,100.63,QLD,August_24
2038-05,122.73,QLD,August_24
2038-06,135.64,QLD,August_24
2038-07,100.55,QLD,August_24
2038-08,105.53,QLD,August_24
2038-09,67.99,QLD,August_24
2038-10,55.34,QLD,August_24
2038-11,62.99,QLD,August_24
2038-12,72.22,QLD,August_24
2039-01,115.48,QLD,August_24
2039-02,114.33,QLD,August_24
2039-03,134.73,QLD,August_24
2039-04,103.09,QLD,August_24
2039-05,115.29,QLD,August_24
2039-06,132.05,QLD,August_24
2039-07,93.03,QLD,August_24
2039-08,118.43,QLD,August_24
2039-09,89.92,QLD,August_24
2039-10,51.46,QLD,August_24
2039-11,63.59,QLD,August_24
2039-12,58.8,QLD,August_24
2040-01,107.78,QLD,August_24
2040-02,111.83,QLD,August_24
2040-03,144.55,QLD,August_24
2040-04,90.48,QLD,August_24
2040-05,128.32,QLD,August_24
2040-06,136.53,QLD,August_24
2040-07,97.62,QLD,August_24
2040-08,110.4,QLD,August_24
2040-09,81.56,QLD,August_24
2040-10,48.69,QLD,August_24
2040-11,56.88,QLD,August_24
2040-12,70.01,QLD,August_24
2041-01,106.96,QLD,August_24
2041-02,127.13,QLD,August_24
2041-03,135.92,QLD,August_24
2041-04,94.87,QLD,August_24
2041-05,125.3,QLD,August_24
2041-06,134.53,QLD,August_24
2041-07,92.7,QLD,August_24
2041-08,107.6,QLD,August_24
2041-09,75.17,QLD,August_24
2041-10,49.14,QLD,August_24
2041-11,61.84,QLD,August_24
2041-12,63.84,QLD,August_24
2042-01,113.31,QLD,August_24
2042-02,102.09,QLD,August_24
2042-03,141.63,QLD,August_24
2042-04,97.93,QLD,August_24
2042-05,125.23,QLD,August_24
2042-06,141.56,QLD,August_24
2042-07,100.05,QLD,August_24
2042-08,102.87,QLD,August_24
2042-09,69.4,QLD,August_24
2042-10,56.06,QLD,August_24
2042-11,67.02,QLD,August_24
2042-12,74.55,QLD,August_24
2043-01,110.05,QLD,August_24
2043-02,95.11,QLD,August_24
2043-03,123.73,QLD,August_24
2043-04,100.53,QLD,August_24
2043-05,129.34,QLD,August_24
2043-06,128.93,QLD,August_24
