date,value,region,vintage
2042-12,50.59,QLD,August_24
2043-01,83.48,QLD,August_24
2043-02,56.45,QLD,August_24
2043-03,93.83,QLD,August_24
2043-04,59.6,QLD,August_24
2043-05,72.29,QLD,August_24
2043-06,87.26,QLD,August_24
2043-07,47.68,QLD,August_24
2043-08,48.19,QLD,August_24
2043-09,30.92,QLD,August_24
2043-10,19.72,QLD,August_24
2043-11,33.03,QLD,August_24
2043-12,41.45,QLD,August_24
2044-01,76.91,QLD,August_24
2044-02,57.11,QLD,August_24
2044-03,92.93,QLD,August_24
2044-04,56.74,QLD,August_24
2044-05,69.98,QLD,August_24
2044-06,87.73,QLD,August_24
2044-07,47.0,QLD,August_24
2044-08,45.87,QLD,August_24
2044-09,28.45,QLD,August_24
2044-10,21.2,QLD,August_24
2044-11,34.33,QLD,August_24
2044-12,44.71,QLD,August_24
2045-01,76.45,QLD,August_24
2045-02,56.14,QLD,August_24
2045-03,93.84,QLD,August_24
2045-04,54.4,QLD,August_24
2045-05,68.27,QLD,August_24
2045-06,91.17,QLD,August_24
2045-07,46.38,QLD,August_24
2045-08,47.34,QLD,August_24
2045-09,28.82,QLD,August_24
2045-10,22.94,QLD,August_24
2045-11,33.94,QLD,August_24
2045-12,41.34,QLD,August_24
2046-01,93.83,QLD,August_24
2046-02,62.38,QLD,August_24
2046-03,92.45,QLD,August_24
2046-04,56.44,QLD,August_24
2046-05,70.09,QLD,August_24
2046-06,85.77,QLD,August_24
2046-07,48.72,QLD,August_24
2046-08,46.95,QLD,August_24
2046-09,28.05,QLD,August_24
2046-10,20.9,QLD,August_24
2046-11,35.41,QLD,August_24
2046-12,48.23,QLD,August_24
2047-01,76.79,QLD,August_24
2047-02,56.04,QLD,August_24
2047-03,93.03,QLD,August_24
2047-04,60.8,QLD,August_24
2047-05,70.84,QLD,August_24
2047-06,92.45,QLD,August_24
2047-07,46.62,QLD,August_24
2047-08,46.53,QLD,August_24
2047-09,29.69,QLD,August_24
2047-10,19.05,QLD,August_24
2047-11,32.46,QLD,August_24
2047-12,36.24,QLD,August_24
2048-01,71.21,QLD,August_24
2048-02,52.46,QLD,August_24
2048-03,88.04,QLD,August_24
2048-04,54.5,QLD,August_24
2048-05,71.3,QLD,August_24
2048-06,86.49,QLD,August_24
2048-07,45.94,QLD,August_24
2048-08,45.01,QLD,August_24
2048-09,26.62,QLD,August_24
2048-10,19.38,QLD,August_24
2048-11,33.05,QLD,August_24
2048-12,39.43,QLD,August_24
2049-01,72.67,QLD,August_24
2049-02,49.17,QLD,August_24
2049-03,89.45,QLD,August_24
2049-04,54.63,QLD,August_24
2049-05,69.24,QLD,August_24
2049-06,87.88,QLD,August_24
2049-07,50.9,QLD,August_24
2049-08,50.76,QLD,August_24
2049-09,23.14,QLD,August_24
2049-10,17.77,QLD,August_24
2049-11,28.76,QLD,August_24
2049-12,39.68,QLD,August_24
2050-01,70.79,QLD,August_24
2050-02,51.73,QLD,August_24
2050-03,89.73,QLD,August_24
2050-04,62.39,QLD,August_24
2050-05,78.23,QLD,August_24
2050-06,91.82,QLD,August_24
2050-07,50.36,QLD,August_24
2050-08,52.04,QLD,August_24
2050-09,23.63,QLD,August_24
2050-10,18.46,QLD,August_24
2050-11,28.57,QLD,August_24
2050-12,34.69,QLD,August_24
2051-01,78.74,QLD,August_24
2051-02,51.11,QLD,August_24
2051-03,90.21,QLD,August_24
2051-04,57.06,QLD,August_24
2051-05,78.08,QLD,August_24
2051-06,88.79,QLD,August_24
2051-07,47.89,QLD,August_24
2051-08,54.18,QLD,August_24
2051-09,21.87,QLD,August_24
2051-10,15.5,QLD,August_24
2051-11,26.72,QLD,August_24
2051-12,30.39,QLD,August_24
2052-01,68.74,QLD,August_24
2052-02,50.08,QLD,August_24
2052-03,90.75,QLD,August_24
2052-04,54.93,QLD,August_24
2052-05,78.68,QLD,August_24
2052-06,95.4,QLD,August_24
2052-07,49.54,QLD,August_24
2052-08,48.91,QLD,August_24
2052-09,23.2,QLD,August_24
2052-10,15.91,QLD,August_24
2052-11,28.26,QLD,August_24
2052-12,51.18,QLD,August_24
2053-01,71.76,QLD,August_24
2053-02,57.85,QLD,August_24
2053-03,88.66,QLD,August_24
2053-04,58.35,QLD,August_24
2053-05,78.3,QLD,August_24
2053-06,92.39,QLD,August_24
2053-07,50.11,QLD,August_24
2053-08,48.8,QLD,August_24
2053-09,24.06,QLD,August_24
2053-10,17.69,QLD,August_24
2053-11,27.57,QLD,August_24
2053-12,36.76,QLD,August_24
2054-01,67.12,QLD,August_24
2054-02,50.3,QLD,August_24
2054-03,90.01,QLD,August_24
2054-04,62.05,QLD,August_24
2054-05,79.56,QLD,August_24
2054-06,93.52,QLD,August_24
2054-07,52.64,QLD,August_24
2054-08,50.92,QLD,August_24
2054-09,23.96,QLD,August_24
2054-10,17.29,QLD,August_24
2054-11,28.0,QLD,August_24
2054-12,40.21,QLD,August_24
2055-01,68.07,QLD,August_24
2055-02,51.91,QLD,August_24
2055-03,91.22,QLD,August_24
2055-04,57.73,QLD,August_24
2055-05,87.38,QLD,August_24
2055-06,91.21,QLD,August_24
2055-07,52.9,QLD,August_24
2055-08,55.39,QLD,August_24
2055-09,21.74,QLD,August_24
2055-10,15.41,QLD,August_24
2055-11,26.87,QLD,August_24
2055-12,31.63,QLD,August_24
2056-01,65.35,QLD,August_24
2056-02,51.6,QLD,August_24
2056-03,94.08,QLD,August_24
2056-04,58.41,QLD,August_24
2056-05,81.26,QLD,August_24
2056-06,92.7,QLD,August_24
2056-07,54.16,QLD,August_24
2056-08,50.12,QLD,August_24
2056-09,26.82,QLD,August_24
2056-10,18.08,QLD,August_24
